ts	perm	script	gates	verify	wall_sec
2026-04-25T17:15:34	0,7,1,5,3,2,4,6	fast	124	OK	0.22
2026-04-25T17:15:34	0,7,1,5,3,4,2,6	fast	105	OK	0.19
2026-04-25T17:15:34	0,7,1,5,3,4,6,2	fast	129	OK	0.18
2026-04-25T17:15:34	0,7,1,5,3,6,2,4	fast	102	OK	0.18
2026-04-25T17:15:34	0,7,1,5,3,6,4,2	fast	104	OK	0.18
2026-04-25T17:15:34	0,7,1,5,4,2,3,6	fast	121	OK	0.21
2026-04-25T17:15:34	0,7,1,5,4,2,6,3	fast	124	OK	0.18
2026-04-25T17:15:34	0,7,1,5,4,3,6,2	fast	118	OK	0.18
2026-04-25T17:15:34	0,7,1,5,4,3,2,6	fast	117	OK	0.20
2026-04-25T17:15:34	0,7,1,5,4,6,2,3	fast	118	OK	0.21
2026-04-25T17:15:34	0,7,1,5,4,6,3,2	fast	112	OK	0.21
2026-04-25T17:15:34	0,7,1,5,6,2,4,3	fast	110	OK	0.18
2026-04-25T17:15:34	0,7,1,5,6,2,3,4	fast	108	OK	0.18
2026-04-25T17:15:35	0,7,1,5,6,3,2,4	fast	111	OK	0.18
2026-04-25T17:15:35	0,7,1,5,6,3,4,2	fast	112	OK	0.19
2026-04-25T17:15:35	0,7,1,5,6,4,3,2	fast	118	OK	0.21
2026-04-25T17:15:35	0,7,1,5,6,4,2,3	fast	120	OK	0.22
2026-04-25T17:15:35	0,7,1,6,2,3,4,5	fast	104	OK	0.20
2026-04-25T17:15:35	0,7,1,6,2,3,5,4	fast	99	OK	0.18
2026-04-25T17:15:35	0,7,1,6,2,4,3,5	fast	98	OK	0.17
2026-04-25T17:15:35	0,7,1,6,2,4,5,3	fast	111	OK	0.19
2026-04-25T17:15:35	0,7,1,6,2,5,3,4	fast	102	OK	0.16
2026-04-25T17:15:35	0,7,1,6,2,5,4,3	fast	113	OK	0.20
2026-04-25T17:15:35	0,7,1,6,3,2,4,5	fast	105	OK	0.20
2026-04-25T17:15:35	0,7,1,6,3,2,5,4	fast	101	OK	0.17
2026-04-25T17:15:35	0,7,1,6,3,4,2,5	fast	94	OK	0.17
2026-04-25T17:15:35	0,7,1,6,3,4,5,2	fast	113	OK	0.18
2026-04-25T17:15:35	0,7,1,6,3,5,2,4	fast	109	OK	0.17
2026-04-25T17:15:35	0,7,1,6,3,5,4,2	fast	114	OK	0.18
2026-04-25T17:15:35	0,7,1,6,4,2,3,5	fast	111	OK	0.21
2026-04-25T17:15:35	0,7,1,6,4,2,5,3	fast	98	OK	0.17
2026-04-25T17:15:36	0,7,1,6,4,3,5,2	fast	103	OK	0.16
2026-04-25T17:15:36	0,7,1,6,4,3,2,5	fast	115	OK	0.21
2026-04-25T17:15:36	0,7,1,6,4,5,2,3	fast	102	OK	0.19
2026-04-25T17:15:36	0,7,1,6,4,5,3,2	fast	101	OK	0.17
2026-04-25T17:15:36	0,7,1,6,5,2,3,4	fast	104	OK	0.18
2026-04-25T17:15:36	0,7,1,6,5,2,4,3	fast	100	OK	0.16
2026-04-25T17:15:36	0,7,1,6,5,3,4,2	fast	98	OK	0.16
2026-04-25T17:15:36	0,7,1,6,5,3,2,4	fast	102	OK	0.17
2026-04-25T17:15:36	0,7,1,6,5,4,3,2	fast	101	OK	0.17
2026-04-25T17:15:36	0,7,1,6,5,4,2,3	fast	101	OK	0.22
2026-04-25T17:15:36	0,7,2,1,3,4,5,6	fast	114	OK	0.20
2026-04-25T17:15:36	0,7,2,1,3,4,6,5	fast	112	OK	0.21
2026-04-25T17:15:36	0,7,2,1,3,5,6,4	fast	123	OK	0.20
2026-04-25T17:15:36	0,7,2,1,3,5,4,6	fast	113	OK	0.23
2026-04-25T17:15:36	0,7,2,1,3,6,5,4	fast	100	OK	0.18
2026-04-25T17:15:36	0,7,2,1,3,6,4,5	fast	105	OK	0.22
2026-04-25T17:15:36	0,7,2,1,4,3,6,5	fast	118	OK	0.17
2026-04-25T17:15:37	0,7,2,1,4,3,5,6	fast	117	OK	0.21
2026-04-25T17:15:37	0,7,2,1,4,5,6,3	fast	111	OK	0.19
2026-04-25T17:15:37	0,7,2,1,4,5,3,6	fast	124	OK	0.21
2026-04-25T17:15:37	0,7,2,1,4,6,3,5	fast	118	OK	0.18
2026-04-25T17:15:37	0,7,2,1,4,6,5,3	fast	107	OK	0.21
2026-04-25T17:15:37	0,7,2,1,5,3,6,4	fast	125	OK	0.18
2026-04-25T17:15:37	0,7,2,1,5,3,4,6	fast	119	OK	0.20
2026-04-25T17:15:37	0,7,2,1,5,4,3,6	fast	110	OK	0.18
2026-04-25T17:15:37	0,7,2,1,5,4,6,3	fast	120	OK	0.21
2026-04-25T17:15:37	0,7,2,1,5,6,3,4	fast	112	OK	0.18
2026-04-25T17:15:37	0,7,2,1,5,6,4,3	fast	118	OK	0.20
2026-04-25T17:15:37	0,7,2,1,6,3,4,5	fast	120	OK	0.18
2026-04-25T17:15:37	0,7,2,1,6,3,5,4	fast	115	OK	0.18
2026-04-25T17:15:37	0,7,2,1,6,4,3,5	fast	117	OK	0.20
2026-04-25T17:15:37	0,7,2,1,6,4,5,3	fast	116	OK	0.20
2026-04-25T17:15:37	0,7,2,1,6,5,3,4	fast	111	OK	0.18
2026-04-25T17:15:37	0,7,2,1,6,5,4,3	fast	107	OK	0.18
2026-04-25T17:15:38	0,7,2,3,1,4,5,6	fast	124	OK	0.19
2026-04-25T17:15:38	0,7,2,3,1,4,6,5	fast	122	OK	0.21
2026-04-25T17:15:38	0,7,2,3,1,5,4,6	fast	115	OK	0.21
2026-04-25T17:15:38	0,7,2,3,1,5,6,4	fast	108	OK	0.20
2026-04-25T17:15:38	0,7,2,3,1,6,4,5	fast	96	OK	0.20
2026-04-25T17:15:38	0,7,2,3,1,6,5,4	fast	100	OK	0.18
2026-04-25T17:15:38	0,7,2,3,4,1,5,6	fast	130	OK	0.20
2026-04-25T17:15:38	0,7,2,3,4,1,6,5	fast	107	OK	0.18
2026-04-25T17:15:38	0,7,2,3,4,5,6,1	fast	115	OK	0.17
2026-04-25T17:15:38	0,7,2,3,4,5,1,6	fast	135	OK	0.21
